FAMILIA;REGIONAL;REGIONAL_GESTOR;SEGMENTO;PERIODO;VOL_VENDA;ID
03 - ACESSORIOS KRONA;SAO PAULO CAPITAL 2;SP;ATACADO;2026-09-01;14150,00;SAO PAULO CAPITAL 2|03 - ACESSORIOS KRONA|ATACADO|SET26
03 - ACESSORIOS KRONA;SAO PAULO CAPITAL 2;SP;ATACADO;2026-10-01;12324,80;SAO PAULO CAPITAL 2|03 - ACESSORIOS KRONA|ATACADO|OUT26
03 - ACESSORIOS KRONA;SAO PAULO CAPITAL 2;SP;ATACADO;2026-11-01;9417,00;SAO PAULO CAPITAL 2|03 - ACESSORIOS KRONA|ATACADO|NOV26
03 - ACESSORIOS KRONA;SAO PAULO CAPITAL 2;SP;ATACADO;2026-12-01;12993,00;SAO PAULO CAPITAL 2|03 - ACESSORIOS KRONA|ATACADO|DEZ26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-01-01;501,90;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|JAN26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-02-01;3093,07;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|FEV26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-03-01;14689,33;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|MAR26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-04-01;6202,51;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|ABR26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-05-01;167,98;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|MAI26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-06-01;1644,70;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|JUN26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-07-01;2013,76;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|JUL26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-08-01;1393,26;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|AGO26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-09-01;7223,86;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|SET26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-10-01;5952,18;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|OUT26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-11-01;4084,45;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|NOV26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;ATACADO;2026-12-01;5273,07;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|ATACADO|DEZ26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-01-01;5,42;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|JAN26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-03-01;0,85;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|MAR26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-04-01;97,01;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|ABR26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-07-01;56,77;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|JUL26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-08-01;42,17;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|AGO26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-09-01;35,75;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|SET26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-10-01;29,46;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|OUT26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-11-01;20,21;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|NOV26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;OUTROS;2026-12-01;26,09;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|OUTROS|DEZ26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-01-01;955,99;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|JAN26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-02-01;2040,09;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|FEV26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-03-01;3381,12;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|MAR26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-04-01;1890,57;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|ABR26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-05-01;2333,71;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|MAI26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-06-01;851,30;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|JUN26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-07-01;1296,83;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|JUL26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-08-01;2026,89;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|AGO26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-09-01;3090,39;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|SET26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-10-01;2546,36;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|OUT26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-11-01;1747,34;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|NOV26
03 - ACESSORIOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-12-01;2255,84;SAO PAULO INTERIOR|03 - ACESSORIOS KRONA|VAREJO|DEZ26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-02-01;630,12;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|FEV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-04-01;158,93;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|ABR26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-06-01;8,43;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|JUN26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-07-01;13,88;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|JUL26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-08-01;59,80;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|AGO26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-09-01;71,58;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|SET26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-10-01;71,54;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|OUT26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-11-01;83,75;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|NOV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-12-01;69,95;TELEVENDAS|03 - ACESSORIOS KRONA|ATACADO|DEZ26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;IRRIGACAO;2026-03-01;14,27;TELEVENDAS|03 - ACESSORIOS KRONA|IRRIGACAO|MAR26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;IRRIGACAO;2026-09-01;1,07;TELEVENDAS|03 - ACESSORIOS KRONA|IRRIGACAO|SET26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;IRRIGACAO;2026-10-01;1,07;TELEVENDAS|03 - ACESSORIOS KRONA|IRRIGACAO|OUT26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;IRRIGACAO;2026-11-01;1,25;TELEVENDAS|03 - ACESSORIOS KRONA|IRRIGACAO|NOV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;IRRIGACAO;2026-12-01;1,05;TELEVENDAS|03 - ACESSORIOS KRONA|IRRIGACAO|DEZ26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-01-01;243,47;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|JAN26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-02-01;183,31;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|FEV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-03-01;79,22;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|MAR26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-04-01;211,50;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|ABR26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-05-01;15,60;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|MAI26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-06-01;13,64;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|JUN26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-07-01;4,96;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|JUL26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-08-01;47,38;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|AGO26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-09-01;91,64;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|SET26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-10-01;91,59;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|OUT26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-11-01;107,22;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|NOV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-12-01;89,55;TELEVENDAS|03 - ACESSORIOS KRONA|OUTROS|DEZ26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-01-01;2478,64;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|JAN26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-02-01;3650,56;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|FEV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-03-01;3345,01;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|MAR26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-04-01;3472,18;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|ABR26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-05-01;3952,51;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|MAI26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-06-01;3683,70;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|JUN26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-07-01;3298,85;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|JUL26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-08-01;4361,50;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|AGO26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-09-01;3254,70;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|SET26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-10-01;3252,80;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|OUT26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-11-01;3807,78;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|NOV26
03 - ACESSORIOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-12-01;3180,45;TELEVENDAS|03 - ACESSORIOS KRONA|VAREJO|DEZ26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-01-01;1553,54;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|JAN26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-02-01;10668,56;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|FEV26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-03-01;9704,79;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|MAR26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-04-01;7728,52;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|ABR26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-05-01;1297,01;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|MAI26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-06-01;12674,57;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|JUN26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-07-01;9041,68;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|JUL26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-08-01;1480,40;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|AGO26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-09-01;8492,10;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|SET26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-10-01;8081,90;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|OUT26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-11-01;7655,03;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|NOV26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;ATACADO;2026-12-01;5885,51;CENTRO OESTE|04 - PRODUTOS REVENDA|ATACADO|DEZ26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-01-01;12,30;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|JAN26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-03-01;23,58;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|MAR26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-04-01;31,74;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|ABR26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-05-01;4,20;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|MAI26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-06-01;3,85;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|JUN26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-07-01;3,10;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|JUL26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-08-01;18,13;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|AGO26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-09-01;10,11;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|SET26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-10-01;9,62;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|OUT26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-11-01;9,11;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|NOV26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;OUTROS;2026-12-01;7,01;CENTRO OESTE|04 - PRODUTOS REVENDA|OUTROS|DEZ26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-01-01;1421,54;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|JAN26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-02-01;4017,71;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|FEV26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-03-01;4054,87;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|MAR26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-04-01;4039,81;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|ABR26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-05-01;3869,90;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|MAI26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-06-01;3328,13;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|JUN26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-07-01;3527,50;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|JUL26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-08-01;4474,87;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|AGO26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-09-01;4229,79;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|SET26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-10-01;4025,48;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|OUT26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-11-01;3812,86;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|NOV26
04 - PRODUTOS REVENDA;CENTRO OESTE;CO NO;VAREJO;2026-12-01;2931,49;CENTRO OESTE|04 - PRODUTOS REVENDA|VAREJO|DEZ26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-01-01;1471,84;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JAN26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;2354,93;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|FEV26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;3565,81;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAR26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-04-01;3556,39;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|ABR26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-05-01;6426,79;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAI26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;7375,40;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JUN26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;6449,95;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JUL26
04 - PRODUTOS REVENDA;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;7540,62;CONSTR CENTRO OESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|AGO26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-01-01;3747,77;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JAN26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;9467,58;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|FEV26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;8115,39;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAR26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-04-01;9097,05;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|ABR26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-05-01;4718,91;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAI26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;6972,75;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JUN26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;6238,12;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JUL26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;7349,02;CONSTR NORDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|AGO26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;OUTROS;2026-03-01;0,85;CONSTR NORDESTE|04 - PRODUTOS REVENDA|OUTROS|MAR26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;OUTROS;2026-04-01;6,44;CONSTR NORDESTE|04 - PRODUTOS REVENDA|OUTROS|ABR26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;OUTROS;2026-07-01;2,40;CONSTR NORDESTE|04 - PRODUTOS REVENDA|OUTROS|JUL26
04 - PRODUTOS REVENDA;CONSTR NORDESTE;CONSTRUTORA;OUTROS;2026-08-01;4,39;CONSTR NORDESTE|04 - PRODUTOS REVENDA|OUTROS|AGO26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-01-01;532,28;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JAN26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;402,76;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|FEV26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;450,36;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAR26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-04-01;70,76;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|ABR26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-05-01;327,31;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAI26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;803,93;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JUN26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;279,03;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JUL26
04 - PRODUTOS REVENDA;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;232,07;CONSTR NORTE|04 - PRODUTOS REVENDA|CONSTRUTORA|AGO26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-01-01;2597,78;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|JAN26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-02-01;5584,31;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|FEV26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-03-01;4034,63;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|MAR26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-04-01;5648,53;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|ABR26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-05-01;4687,39;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|MAI26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-06-01;4909,01;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|JUN26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-07-01;3514,21;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|JUL26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-08-01;4675,35;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|CONSTRUTORA|AGO26
04 - PRODUTOS REVENDA;CONSTR SAO PAULO;CONSTRUTORA;VAREJO;2026-07-01;1,70;CONSTR SAO PAULO|04 - PRODUTOS REVENDA|VAREJO|JUL26
04 - PRODUTOS REVENDA;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-01-01;64,06;CONSTR SUDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|JAN26
04 - PRODUTOS REVENDA;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;721,72;CONSTR SUDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|FEV26
04 - PRODUTOS REVENDA;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;1737,04;CONSTR SUDESTE|04 - PRODUTOS REVENDA|CONSTRUTORA|MAR26
