FAMILIA;REGIONAL;REGIONAL_GESTOR;SEGMENTO;PERIODO;VOL_VENDA;ID
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-01-01;20195,57;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|JAN25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-02-01;512,50;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|FEV25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-03-01;14079,56;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|MAR25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-04-01;1016,10;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|ABR25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-05-01;1211,64;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|MAI25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-06-01;44094,29;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|JUN25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-07-01;1299,68;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|JUL25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-08-01;6582,20;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|AGO25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-09-01;9478,92;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|SET25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-10-01;25732,64;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|OUT25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-11-01;17101,82;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|NOV25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-12-01;12839,57;MINAS GERAIS|04 - PRODUTOS REVENDA|ATACADO|DEZ25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-02-01;9,15;MINAS GERAIS|04 - PRODUTOS REVENDA|OUTROS|FEV25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-04-01;25,50;MINAS GERAIS|04 - PRODUTOS REVENDA|OUTROS|ABR25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-06-01;15,88;MINAS GERAIS|04 - PRODUTOS REVENDA|OUTROS|JUN25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-07-01;10,20;MINAS GERAIS|04 - PRODUTOS REVENDA|OUTROS|JUL25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-08-01;2,88;MINAS GERAIS|04 - PRODUTOS REVENDA|OUTROS|AGO25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-01-01;1519,40;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|JAN25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-02-01;3661,35;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|FEV25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-03-01;1961,62;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|MAR25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-04-01;4039,02;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|ABR25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-05-01;2891,71;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|MAI25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-06-01;5799,55;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|JUN25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-07-01;3944,14;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|JUL25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-08-01;2264,88;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|AGO25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-09-01;1981,37;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|SET25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-10-01;3483,07;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|OUT25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-11-01;3250,84;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|NOV25
04 - PRODUTOS REVENDA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-12-01;4303,78;MINAS GERAIS|04 - PRODUTOS REVENDA|VAREJO|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-01-01;265,56;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|JAN25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-02-01;94,17;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|FEV25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-03-01;33,06;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|MAR25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-04-01;987,92;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|ABR25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-05-01;376,33;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|MAI25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-06-01;2545,30;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|JUN25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-08-01;571,11;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|AGO25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-09-01;439,21;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|SET25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-10-01;293,44;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|OUT25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-11-01;397,40;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|NOV25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;ATACADO;2025-12-01;705,88;NORDESTE 1|04 - PRODUTOS REVENDA|ATACADO|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-01-01;3,12;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|JAN25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-02-01;2,34;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|FEV25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-04-01;14,58;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|ABR25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-05-01;13,62;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|MAI25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-08-01;50,10;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|AGO25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-09-01;19,15;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|SET25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-10-01;0,79;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|OUT25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-11-01;16,90;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|NOV25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;OUTROS;2025-12-01;11,45;NORDESTE 1|04 - PRODUTOS REVENDA|OUTROS|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-01-01;1572,79;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|JAN25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-02-01;2189,33;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|FEV25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-03-01;1013,37;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|MAR25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-04-01;2074,52;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|ABR25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-05-01;1623,21;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|MAI25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-06-01;2960,74;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|JUN25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-07-01;894,24;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|JUL25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-08-01;1622,42;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|AGO25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-09-01;1330,45;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|SET25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-10-01;1696,68;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|OUT25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-11-01;1049,49;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|NOV25
04 - PRODUTOS REVENDA;NORDESTE 1;NORDESTE;VAREJO;2025-12-01;1380,50;NORDESTE 1|04 - PRODUTOS REVENDA|VAREJO|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-01-01;698,06;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|JAN25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-02-01;465,77;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|FEV25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-03-01;564,75;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|MAR25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-04-01;415,49;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|ABR25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-05-01;608,92;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|MAI25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-06-01;1071,74;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|JUN25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-07-01;669,29;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|JUL25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-08-01;1583,24;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|AGO25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-09-01;594,50;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|SET25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-10-01;738,70;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|OUT25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-11-01;1166,90;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|NOV25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;ATACADO;2025-12-01;566,27;NORDESTE 2|04 - PRODUTOS REVENDA|ATACADO|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;OUTROS;2025-05-01;8,15;NORDESTE 2|04 - PRODUTOS REVENDA|OUTROS|MAI25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;OUTROS;2025-10-01;3,05;NORDESTE 2|04 - PRODUTOS REVENDA|OUTROS|OUT25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;OUTROS;2025-12-01;8,15;NORDESTE 2|04 - PRODUTOS REVENDA|OUTROS|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-01-01;1208,22;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|JAN25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-02-01;1268,62;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|FEV25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-03-01;1264,97;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|MAR25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-04-01;1240,95;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|ABR25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-05-01;1410,25;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|MAI25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-06-01;2597,91;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|JUN25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-07-01;2638,10;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|JUL25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-08-01;1123,86;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|AGO25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-09-01;2072,35;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|SET25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-10-01;2313,90;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|OUT25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-11-01;1743,65;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|NOV25
04 - PRODUTOS REVENDA;NORDESTE 2;NORDESTE;VAREJO;2025-12-01;1594,37;NORDESTE 2|04 - PRODUTOS REVENDA|VAREJO|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-01-01;802,33;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|JAN25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-02-01;25,75;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|FEV25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-03-01;1053,66;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|MAR25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-04-01;574,02;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|ABR25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-05-01;419,50;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|MAI25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-06-01;1012,41;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|JUN25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-07-01;847,85;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|JUL25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-08-01;1891,24;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|AGO25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-09-01;1466,88;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|SET25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-10-01;1011,73;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|OUT25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-11-01;1163,75;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|NOV25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;ATACADO;2025-12-01;1710,71;NORDESTE 3|04 - PRODUTOS REVENDA|ATACADO|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;OUTROS;2025-03-01;11,58;NORDESTE 3|04 - PRODUTOS REVENDA|OUTROS|MAR25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;OUTROS;2025-10-01;3,05;NORDESTE 3|04 - PRODUTOS REVENDA|OUTROS|OUT25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;OUTROS;2025-11-01;24,60;NORDESTE 3|04 - PRODUTOS REVENDA|OUTROS|NOV25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;OUTROS;2025-12-01;14,40;NORDESTE 3|04 - PRODUTOS REVENDA|OUTROS|DEZ25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-01-01;1703,88;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|JAN25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-02-01;1494,50;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|FEV25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-03-01;1458,16;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|MAR25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-04-01;1965,11;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|ABR25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-05-01;1372,65;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|MAI25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-06-01;3593,39;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|JUN25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-07-01;2081,99;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|JUL25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-08-01;1358,88;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|AGO25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-09-01;1978,46;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|SET25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-10-01;2003,17;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|OUT25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-11-01;1883,18;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|NOV25
04 - PRODUTOS REVENDA;NORDESTE 3;NORDESTE;VAREJO;2025-12-01;2230,98;NORDESTE 3|04 - PRODUTOS REVENDA|VAREJO|DEZ25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-01-01;99,34;NORTE|04 - PRODUTOS REVENDA|ATACADO|JAN25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-02-01;750,30;NORTE|04 - PRODUTOS REVENDA|ATACADO|FEV25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-03-01;538,79;NORTE|04 - PRODUTOS REVENDA|ATACADO|MAR25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-04-01;84,99;NORTE|04 - PRODUTOS REVENDA|ATACADO|ABR25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-05-01;236,96;NORTE|04 - PRODUTOS REVENDA|ATACADO|MAI25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-06-01;633,49;NORTE|04 - PRODUTOS REVENDA|ATACADO|JUN25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-07-01;184,80;NORTE|04 - PRODUTOS REVENDA|ATACADO|JUL25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-08-01;389,97;NORTE|04 - PRODUTOS REVENDA|ATACADO|AGO25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-09-01;380,95;NORTE|04 - PRODUTOS REVENDA|ATACADO|SET25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-10-01;201,74;NORTE|04 - PRODUTOS REVENDA|ATACADO|OUT25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-11-01;161,96;NORTE|04 - PRODUTOS REVENDA|ATACADO|NOV25
04 - PRODUTOS REVENDA;NORTE;CO NO;ATACADO;2025-12-01;591,67;NORTE|04 - PRODUTOS REVENDA|ATACADO|DEZ25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-01-01;1021,79;NORTE|04 - PRODUTOS REVENDA|VAREJO|JAN25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-02-01;1578,88;NORTE|04 - PRODUTOS REVENDA|VAREJO|FEV25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-03-01;1161,28;NORTE|04 - PRODUTOS REVENDA|VAREJO|MAR25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-04-01;1210,73;NORTE|04 - PRODUTOS REVENDA|VAREJO|ABR25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-05-01;1567,29;NORTE|04 - PRODUTOS REVENDA|VAREJO|MAI25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-06-01;1964,13;NORTE|04 - PRODUTOS REVENDA|VAREJO|JUN25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-07-01;2635,91;NORTE|04 - PRODUTOS REVENDA|VAREJO|JUL25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-08-01;1455,34;NORTE|04 - PRODUTOS REVENDA|VAREJO|AGO25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-09-01;1544,39;NORTE|04 - PRODUTOS REVENDA|VAREJO|SET25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-10-01;1486,23;NORTE|04 - PRODUTOS REVENDA|VAREJO|OUT25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-11-01;1409,73;NORTE|04 - PRODUTOS REVENDA|VAREJO|NOV25
04 - PRODUTOS REVENDA;NORTE;CO NO;VAREJO;2025-12-01;2364,20;NORTE|04 - PRODUTOS REVENDA|VAREJO|DEZ25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-01-01;836,77;PARANA|04 - PRODUTOS REVENDA|ATACADO|JAN25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-02-01;1680,41;PARANA|04 - PRODUTOS REVENDA|ATACADO|FEV25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-03-01;659,34;PARANA|04 - PRODUTOS REVENDA|ATACADO|MAR25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-04-01;3256,83;PARANA|04 - PRODUTOS REVENDA|ATACADO|ABR25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-05-01;2088,10;PARANA|04 - PRODUTOS REVENDA|ATACADO|MAI25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-06-01;3588,31;PARANA|04 - PRODUTOS REVENDA|ATACADO|JUN25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-07-01;422,65;PARANA|04 - PRODUTOS REVENDA|ATACADO|JUL25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-08-01;1454,67;PARANA|04 - PRODUTOS REVENDA|ATACADO|AGO25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-09-01;1885,30;PARANA|04 - PRODUTOS REVENDA|ATACADO|SET25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-10-01;655,76;PARANA|04 - PRODUTOS REVENDA|ATACADO|OUT25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-11-01;2442,38;PARANA|04 - PRODUTOS REVENDA|ATACADO|NOV25
04 - PRODUTOS REVENDA;PARANA;SUL;ATACADO;2025-12-01;1778,25;PARANA|04 - PRODUTOS REVENDA|ATACADO|DEZ25
04 - PRODUTOS REVENDA;PARANA;SUL;IRRIGACAO;2025-01-01;1,56;PARANA|04 - PRODUTOS REVENDA|IRRIGACAO|JAN25
04 - PRODUTOS REVENDA;PARANA;SUL;IRRIGACAO;2025-02-01;8,40;PARANA|04 - PRODUTOS REVENDA|IRRIGACAO|FEV25
04 - PRODUTOS REVENDA;PARANA;SUL;IRRIGACAO;2025-05-01;2,10;PARANA|04 - PRODUTOS REVENDA|IRRIGACAO|MAI25
04 - PRODUTOS REVENDA;PARANA;SUL;IRRIGACAO;2025-07-01;4,98;PARANA|04 - PRODUTOS REVENDA|IRRIGACAO|JUL25
04 - PRODUTOS REVENDA;PARANA;SUL;IRRIGACAO;2025-12-01;2,10;PARANA|04 - PRODUTOS REVENDA|IRRIGACAO|DEZ25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-01-01;17,49;PARANA|04 - PRODUTOS REVENDA|OUTROS|JAN25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-02-01;64,68;PARANA|04 - PRODUTOS REVENDA|OUTROS|FEV25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-03-01;87,30;PARANA|04 - PRODUTOS REVENDA|OUTROS|MAR25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-04-01;21,75;PARANA|04 - PRODUTOS REVENDA|OUTROS|ABR25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-05-01;88,50;PARANA|04 - PRODUTOS REVENDA|OUTROS|MAI25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-06-01;17,40;PARANA|04 - PRODUTOS REVENDA|OUTROS|JUN25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-07-01;5,34;PARANA|04 - PRODUTOS REVENDA|OUTROS|JUL25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-08-01;4,20;PARANA|04 - PRODUTOS REVENDA|OUTROS|AGO25
04 - PRODUTOS REVENDA;PARANA;SUL;OUTROS;2025-09-01;80,37;PARANA|04 - PRODUTOS REVENDA|OUTROS|SET25
