REGIONAL_GESTOR;REGIONAL;FAMILIA;PERIODO;VOL_VENDA
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2024-07-01;28436,83
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2024-08-01;35494,57
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2024-09-01;50842,70
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2024-10-01;69529,68
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2024-11-01;42173,98
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2024-12-01;46422,11
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-01-01;38953,31
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-02-01;45583,59
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-03-01;31544,47
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-04-01;56166,44
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-05-01;35904,21
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-06-01;88878,99
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-07-01;41110,43
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-08-01;58794,50
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-09-01;55421,99
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-10-01;61566,08
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-11-01;45278,06
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2025-12-01;35729,63
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-01-01;59126,84
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-02-01;55143,31
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-03-01;53424,90
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-04-01;82930,58
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-05-01;47917,87
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-06-01;52025,17
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-07-01;46345,76
CONSTRUTORA;CONSTR NORDESTE;30 - ELETRODUTOS CORRUGADOS KRONA;2026-08-01;49936,31
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-01-01;460,63
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-02-01;737,82
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-03-01;546,53
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-04-01;799,67
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-05-01;1849,19
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-06-01;2826,47
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-07-01;4173,69
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-08-01;2254,80
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-09-01;3030,52
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-10-01;1624,63
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-11-01;1709,49
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2022-12-01;1315,57
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-01-01;756,80
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-02-01;4090,25
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-03-01;1784,33
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-04-01;2421,98
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-05-01;521,68
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-06-01;2486,94
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-07-01;551,70
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-08-01;698,56
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-09-01;1958,81
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-10-01;1900,04
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-11-01;1338,40
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2023-12-01;2674,34
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-01-01;1034,09
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-02-01;1733,23
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-03-01;1561,37
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-04-01;2760,36
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-05-01;1624,10
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-06-01;2087,70
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-07-01;1613,59
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-08-01;1375,29
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-09-01;893,49
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-10-01;1937,93
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-11-01;1525,44
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2024-12-01;1939,10
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-01-01;2343,89
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-02-01;1914,27
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-03-01;1550,65
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-04-01;1460,07
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-05-01;2002,09
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-06-01;4464,99
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-07-01;488,60
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-08-01;1489,08
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-09-01;2699,12
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-10-01;2356,35
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-11-01;2096,16
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2025-12-01;2519,15
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-01-01;2221,51
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-02-01;658,35
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-03-01;1347,72
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-04-01;5779,71
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-05-01;2220,08
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-06-01;3906,31
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-07-01;1709,71
CONSTRUTORA;CONSTR NORDESTE;31 - CPVC ULTRATERM;2026-08-01;1574,20
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-01-01;2355,58
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-02-01;7778,47
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-03-01;5941,53
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-04-01;3271,94
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-05-01;24267,41
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-06-01;4650,02
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-07-01;8728,08
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-08-01;13068,92
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-09-01;9062,24
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-10-01;20275,76
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-11-01;10794,64
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2022-12-01;114628,83
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-01-01;1024,44
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-02-01;5518,16
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-03-01;37476,86
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-04-01;6840,54
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-05-01;65203,62
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-06-01;66207,15
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-07-01;9608,29
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-08-01;91328,42
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-09-01;94319,84
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-10-01;4982,55
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-11-01;44398,03
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2023-12-01;89590,31
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-01-01;5658,01
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-02-01;16799,89
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-03-01;79340,02
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-04-01;11180,07
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-05-01;32791,95
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-06-01;130868,07
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-07-01;26076,33
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-08-01;4187,06
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-09-01;45191,82
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-10-01;6455,21
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-11-01;18289,90
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2024-12-01;10011,89
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-01-01;3507,39
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-02-01;9438,84
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-03-01;4115,97
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-04-01;8172,80
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-05-01;11736,81
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-06-01;11574,40
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-07-01;4763,96
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-08-01;14521,24
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-09-01;3500,48
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-10-01;15812,67
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-11-01;8142,60
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2025-12-01;12746,65
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-01-01;8218,66
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-02-01;12384,16
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-03-01;9563,83
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-04-01;3659,58
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-05-01;10699,74
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-06-01;16053,89
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-07-01;14988,58
CONSTRUTORA;CONSTR NORTE;00 - TUBOS PVC KRONA;2026-08-01;13507,08
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-04-01;508,41
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-05-01;5,60
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-07-01;640,50
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-08-01;64,00
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-09-01;286,50
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-10-01;784,00
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2022-12-01;2222,50
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-03-01;621,36
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-05-01;1131,75
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-06-01;1223,17
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-07-01;320,00
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-08-01;1317,93
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-09-01;1700,50
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-10-01;604,60
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-11-01;1165,82
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2023-12-01;1304,90
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-02-01;1154,39
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-03-01;1273,30
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-04-01;764,70
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-05-01;769,04
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-06-01;2083,62
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-07-01;348,09
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-09-01;653,10
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2024-11-01;244,10
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-02-01;269,10
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-06-01;627,18
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-08-01;245,65
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-09-01;468,00
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-10-01;505,98
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-11-01;4295,00
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2025-12-01;80,28
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2026-01-01;842,80
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2026-02-01;47,40
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2026-04-01;406,25
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2026-07-01;488,50
CONSTRUTORA;CONSTR NORTE;01 - TUBOS ELETRODUTOS KRONA;2026-08-01;193,60
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-01-01;216,45
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-02-01;518,22
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-03-01;953,03
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-04-01;1271,19
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-05-01;3045,03
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-06-01;1450,08
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-07-01;1284,01
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-08-01;2845,83
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-09-01;3753,48
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-10-01;6100,64
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-11-01;4426,13
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2022-12-01;15571,73
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-01-01;299,70
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-02-01;1466,01
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-03-01;9890,57
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-04-01;717,82
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-05-01;6227,67
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-06-01;8082,15
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-07-01;2436,50
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-08-01;13149,66
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-09-01;13278,64
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-10-01;993,16
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-11-01;3809,57
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2023-12-01;4983,80
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-01-01;1208,24
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-02-01;2590,25
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-03-01;6603,35
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-04-01;2533,84
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-05-01;3858,30
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-06-01;22303,79
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-07-01;3709,56
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-08-01;1420,81
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-09-01;5362,39
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-10-01;1681,37
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-11-01;3096,75
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2024-12-01;1938,05
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-01-01;1027,99
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-02-01;3248,32
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-03-01;815,66
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-04-01;1600,22
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-05-01;3579,27
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-06-01;2818,33
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-07-01;1832,00
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-08-01;2339,71
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-09-01;991,83
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-10-01;2363,09
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-11-01;1313,78
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2025-12-01;1938,21
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-01-01;1929,83
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-02-01;3074,32
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-03-01;3087,93
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-04-01;1496,80
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-05-01;1781,27
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-06-01;3526,75
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-07-01;3395,40
CONSTRUTORA;CONSTR NORTE;02 - CONEXOES KRONA;2026-08-01;2838,59
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-02-01;61,73
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-04-01;45,74
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-05-01;172,01
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-06-01;114,23
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-07-01;8,32
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-08-01;366,00
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-09-01;81,42
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-10-01;140,71
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-11-01;166,82
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2022-12-01;1176,44
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-01-01;5,58
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-02-01;239,90
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-03-01;1235,94
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-04-01;72,10
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-05-01;685,36
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-06-01;593,46
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-07-01;7,39
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-08-01;1409,59
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-09-01;1463,79
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-10-01;16,74
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-11-01;2,95
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2023-12-01;615,34
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-01-01;166,91
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-02-01;52,71
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-03-01;471,00
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-04-01;1187,52
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-05-01;313,49
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-06-01;2141,70
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-07-01;75,78
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-08-01;133,38
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-09-01;329,79
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-10-01;105,21
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-11-01;20,68
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2024-12-01;16,99
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-01-01;19,34
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-02-01;14,23
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-04-01;150,35
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-05-01;36,01
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-06-01;56,06
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-07-01;41,20
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-08-01;138,14
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-09-01;0,44
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-10-01;593,95
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-11-01;48,74
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2025-12-01;31,60
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-01-01;21,10
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-02-01;2,85
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-03-01;58,48
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-04-01;333,53
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-05-01;11,93
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-06-01;31,87
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-07-01;164,71
CONSTRUTORA;CONSTR NORTE;03 - ACESSORIOS KRONA;2026-08-01;30,38
